gene	drug.x	efo_terms	interaction_types	max_phase_for_ind	max_phase	eQTL_type	b_3	PPH4_3	b_m3	PPH4_m3	pQTL_3_beta	pQTL_3_SNP.PP.H4	pQTL_m3_beta	pQTL_m3_SNP.PP.H4	evidence_num	note	PMIDs	agingdrug	direction
ITGAL	sirolimus	acute lymphoblastic leukemia,cancer,kidney disease,Abnormality of the cardiovascular system,acute graft vs. host disease,diabetic retinopathy,neoplasm,sarcoma,hepatocellular carcinoma,hypertension,multiple myeloma,age-related macular degeneration,systemic lupus erythematosus,Cutaneous T-cell lymphoma,fibroma,dry eye syndrome,immune system disease,HIV-1 infection,systemic scleroderma,chronic kidney disease,aging,relapsing-remitting multiple sclerosis,pancreatic carcinoma,rectum cancer,chronic lymphocytic leukemia,Hodgkins lymphoma,myelodysplastic syndrome,acute myeloid leukemia,chronic myelogenous leukemia,diffuse large B-cell lymphoma,germ cell tumor,glioblastoma multiforme,leukemia,lymphoma,neuroblastoma,osteosarcoma,renal cell carcinoma,small cell lung carcinoma,squamous cell lung carcinoma,non-small cell lung carcinoma,IGA glomerulonephritis,focal segmental glomerulosclerosis,non-Hodgkins lymphoma,vascular malformation,severe aplastic anemia,inclusion body myositis,Pineoblastoma,sarcopenia,anterior uveitis,intermediate uveitis,posterior uveitis,gliosarcoma,Mantle cell lymphoma,Autosomal dominant polycystic kidney disease,Abnormality of blood and blood-forming tissues,Aplastic anemia,Hypercholesterolemia,Glycogen storage disease due to acid maltase deficiency,Cerebral arteriovenous malformation,Familial adenomatous polyposis,metastatic prostate cancer,lung adenocarcinoma,ovarian carcinoma,plasma cell leukemia,oral lichen planus,skin carcinoma,bronchitis,metastasis,Fallopian Tube Carcinoma,soft tissue sarcoma,kidney failure,Birt-Hogg-Dube syndrome,malignant peripheral nerve sheath tumor,brain aneurysm,eye disease,wet macular degeneration,Polycystic Kidney Disease,Central Nervous System Neoplasm,urinary bladder cancer,scleritis,thyroid cancer,hyperinsulinism,anemia,liver cancer,skin cancer,pulmonary hypertension,breast cancer,prostate cancer,lung cancer,graft versus host disease,Castleman disease,carcinoma of liver and intrahepatic biliary tract,hematopoietic and lymphoid cell neoplasm,Beta-thalassemia,diabetic nephropathy,acute lung injury,acute respiratory distress syndrome,pemphigus,Graves ophthalmopathy,lymphoblastic lymphoma,depressive disorder,COVID-19,Gaucher disease type 2,lupus nephritis,Desmoid-type fibromatosis,IgG4-related retroperitoneal fibrosis,Ewing sarcoma,heart failure,Vitiligo,neurofibromatosis,Kidney Angiomyolipoma,multiple system atrophy,Thalassemia,Immunodeficiency,tuberous sclerosis,amyotrophic lateral sclerosis,urinary bladder carcinoma,type 1 diabetes mellitus,Parkinson disease,alcohol dependence,familial multiple nevi flammei,Sturge-Weber syndrome,sickle cell anemia,lymphangioleiomyomatosis,severe combined immunodeficiency,pachyonychia congenita,frontotemporal dementia,gangliosidosis,Gaucher disease,chronic granulomatous disease,neurofibromatosis type 1,lymphatic malformation,sarcoidosis,Fanconi anemia,hemangioendothelioma		2,2,1,3,3,1,2,2,3,2,2,2,2,2,3,2,4,1,2,3,2,1,2,1,2,3,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,3,2,2,3,2,1,1,2,2,2,2,3,2,2,1,1,2,2,1,1,2,1,3,3,2,2,1,2,2,3,1,2,4,2,2,1,3,1,2,1,2,2,3,1,3,2,1,3,2,2,1,2,3,1,1,0.5,2,2,2,2,1,2,1,2,2,1,2,3,2,2,1,2,2,2,3,3,1,1,1,2,2,3,2,3,1,1,1,1,2,2,2,2,2	4	Blood eQTL	0.408051227984434								1	rapamycin	35343051,ChEMBL	Y	
MAPK3	etoposide	acute lymphoblastic leukemia,leukemia,small cell lung carcinoma,neuroblastoma,ependymoma,neoplasm,non-small cell lung carcinoma,medulloblastoma,Mantle cell lymphoma,chronic lymphocytic leukemia,neoplasm of mature B-cells,Ewing sarcoma,hepatocellular carcinoma,Hodgkins lymphoma,myelodysplastic syndrome,T-cell acute lymphoblastic leukemia,unspecified peripheral T-cell lymphoma,acute monocytic leukemia,acute myeloid leukemia,acute myelomonocytic leukemia,alveolar rhabdomyosarcoma,Burkitts lymphoma,cancer,carcinoma,chronic myelogenous leukemia,diffuse large B-cell lymphoma,embryonal rhabdomyosarcoma,germ cell tumor,Kaposi's sarcoma,lymphoma,oligoastrocytoma,oligodendroglioma,osteosarcoma,sarcoma,squamous cell lung carcinoma,multiple myeloma,anaplastic astrocytoma,pancreatic carcinoma,thymus neoplasm,rhabdomyosarcoma,acute megakaryoblastic leukaemia,acute myeloblastic leukemia without maturation,acute basophilic leukemia,anaplastic large cell lymphoma,refractory anemia,brain neoplasm,relapsing-remitting multiple sclerosis,testicular neoplasm,lymphoid leukemia,testicular carcinoma,primitive neuroectodermal tumor,glioma,colorectal cancer,non-Hodgkins lymphoma,plasma cell leukemia,Thymoma,myeloid sarcoma,Lymphoma, AIDS-Related,gliosarcoma,Merkel cell skin cancer,soft tissue sarcoma,Abnormality of blood and blood-forming tissues,lung adenocarcinoma,AIDS,myeloproliferative disorder,Stiff-Person syndrome,optic nerve glioblastoma,Waldenstrom macroglobulinemia,adrenal cortex carcinoma,acute erythroleukemia,ganglioneuroblastoma,chronic myeloproliferative disorder,anaplastic oligodendroglioma,acute myeloblastic leukemia with maturation,refractory anemia with excess blasts,neuromyelitis optica,Myasthenia gravis,mediastinal cancer,pancreatic endocrine carcinoma,chronic inflammatory demyelinating polyneuropathy,Central Nervous System Neoplasm,Hepatoblastoma,Ovarian Embryonal Carcinoma,Ovarian Yolk Sac Tumor,Testicular Choriocarcinoma,Testicular Yolk Sac Tumor,Opsoclonus-Myoclonus Syndrome,chronic myelomonocytic leukemia,childhood acute lymphoblastic leukemia,lymphoblastic lymphoma,gastric cancer,neutropenia,brain cancer,peritoneum cancer,neuroendocrine carcinoma,fallopian tube cancer,kidney cancer,teratoma,childhood kidney neoplasm,seminoma,childhood ependymoma,childhood germ cell tumor,B-cell neoplasm,breast cancer,ovarian cancer,prostate cancer,lung cancer,classic Hodgkin lymphoma,graft versus host disease,hemophagocytic syndrome,Castleman disease,T-cell non-Hodgkin lymphoma,pilocytic astrocytoma,anaplastic ependymoma,choroid plexus neoplasm,follicular lymphoma,kidney Wilms tumor,adult T-cell leukemia/lymphoma,extranodal nasal NK/T cell lymphoma,neuroepithelial neoplasm,neoplasm of oropharynx,ovarian sex cord-stromal tumor,digestive system neuroendocrine neoplasm,hematopoietic and lymphoid cell neoplasm,T-lymphoblastic lymphoma,HIV-1 infection,COVID-19,glioblastoma multiforme,myelodysplastic/myeloproliferative disease,MALT lymphoma,central nervous system cancer,acute graft vs. host disease,small cell carcinoma,Wilms tumor,retinoblastoma,gestational trophoblastic neoplasm		3,3,3,3,3,4,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,4,3,1,3,2,3,1,3,2,2,3,3,3,3,2,2,3,3,3,3,3,2,3,3,2,3,2,3,3,2,3,3,1,2,3,2,2,2,3,2,3,2,3,2,2,2,3,3,3,3,2,3,3,2,2,3,2,2,3,3,3,3,3,3,2,3,3,3,3,2,3,1,2,1,3,3,3,3,3,3,1,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,0.5,2,3,2,2,2,3,2,2,1,2,2,2,2,3,3,3	4	Blood eQTL	-0.0894294142858312				-0.245291244524517				2				
MAPK3	nitroglycerin	pain,stroke,osteoporosis,hypertension,non-small cell lung carcinoma,cardiovascular disease,heart failure,erectile dysfunction,Raynaud disease,rectum cancer,infection,injury,rheumatoid arthritis,hypotension,inflammation,angina pectoris,myocardial infarction,diabetic neuropathy,Myocardial Ischemia,peripheral arterial disease,hemorrhoid,muscle cramp,Osteopenia,Hot flashes,Shock,tendinitis,lung cancer,coronary artery disease,ischemia reperfusion injury,Phlebitis,scleroderma,pulmonary hypertension,congestive heart failure,colorectal carcinoma		4,3,3,4,2,4,4,2,3,1,1,3,3,0.5,1,4,4,2,3,0.5,4,3,3,2,2,2,2,4,3,1,3,1,4,0.5	4	Blood eQTL	-0.0894294142858312				-0.245291244524517				2				
MAPK3	prasterone	infertility,substance withdrawal syndrome,menopause,Crohn's disease,HIV infection,malaria,synovial sarcoma,multiple myeloma,systemic lupus erythematosus,anorexia nervosa,erectile dysfunction,primary ovarian insufficiency,sexual dysfunction,skin aging,Atrophic Vaginitis,aging,rheumatoid arthritis,pain,post-traumatic stress disorder,Dysmenorrhea,Premature ovarian insufficiency,Hot flashes,depressive disorder,breast cancer,adrenocortical insufficiency,neoplasm,Klinefelter's syndrome,orchitis,hypogonadism,female reproductive system neoplasm,type 1 diabetes mellitus,osteoarthritis,chronic primary adrenal insufficiency,myotonic dystrophy		3,2,3,2,2,3,1,2,3,3,2,2,3,3,3,3,4,4,2,4,2,2,2,3,3,4,4,4,4,3,0.5,4,3,2	4	Blood eQTL	-0.0894294142858312				-0.245291244524517				2		ChEMBL	Y	
MAPK3	quercetin	chronic obstructive pulmonary disease,prostate adenocarcinoma,chronic kidney disease,gastroesophageal reflux disease,chronic hepatitis C virus infection,oral lichen planus,follicular lymphoma,coronary artery disease,childhood cancer,aging,COVID-19,age-related macular degeneration,mouth neoplasm,type 2 diabetes mellitus,osteoarthritis,cystic fibrosis,Fanconi anemia		1,1,2,1,1,1,2,3,2,2,1,2,2,2,1,2,1	3	Blood eQTL	-0.0894294142858312				-0.245291244524517				2		35343051,ChEMBL	Y	
MAPK3	ravoxertinib	neoplasm	inhibitor	1	1	Blood eQTL	-0.0894294142858312				-0.245291244524517				2				N
MAPK3	sorafenib	neoplasm,hepatocellular carcinoma,acute myeloid leukemia,lymphoma,renal cell carcinoma,sarcoma,kidney neoplasm,chronic lymphocytic leukemia,pancreatic carcinoma,non-small cell lung carcinoma,cancer,leukemia,portal hypertension,thyroid carcinoma,Keloid,squamous cell carcinoma,pulmonary arterial hypertension,osteosarcoma,small cell lung carcinoma,melanoma,testicular carcinoma,carcinoma,metastatic prostate cancer,myelodysplastic syndrome,acute promyelocytic leukemia,adenocarcinoma,chronic myelogenous leukemia,glioblastoma multiforme,mesothelioma,neuroblastoma,prostate adenocarcinoma,cervical carcinoma,multiple myeloma,liver disease,anaplastic astrocytoma,anaplastic oligodendroglioma,rhabdomyosarcoma,kidney disease,thyroid neoplasm,pancreatic neoplasm,ovarian neoplasm,colorectal neoplasm,nasopharyngeal neoplasm,upper aerodigestive tract neoplasm,rectum cancer,Hepatopulmonary Syndrome,gliosarcoma,soft tissue sarcoma,acute lymphoblastic leukemia,follicular thyroid carcinoma,papillary thyroid carcinoma,small cell carcinoma,adrenal cortex carcinoma,Hepatoblastoma,neuroendocrine neoplasm,thrombotic disease,gastric cancer,urinary bladder cancer,thyroid cancer,kidney cancer,liver cancer,breast cancer,ovarian cancer,prostate cancer,lung cancer,medullary thyroid gland carcinoma,carcinoma of liver and intrahepatic biliary tract,Kaposi's sarcoma,brain neoplasm,acute monocytic leukemia,gastrointestinal stromal tumor		4,3,2,1,4,2,3,2,2,3,4,2,2,3,2,1,1,2,2,3,2,3,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,3,2,2,2,2,2,1,2,2,2,1,2,3,1,2,3,2,1,2,2,3,3,3,3,2,2,2,2,3,1,1,2,2	4	Blood eQTL	-0.0894294142858312				-0.245291244524517				2				
MAPK3	ulixertinib	myelodysplastic syndrome,acute myeloid leukemia,neoplasm,pancreatic carcinoma	inhibitor	1,1,2,1	2	Blood eQTL	-0.0894294142858312				-0.245291244524517				2				N
MAPK3	xanthohumol	Crohn's disease		2	2	Blood eQTL	-0.0894294142858312				-0.245291244524517				2				
MAPT	acitretin	psoriasis,melanoma,HIV infection,psoriasis vulgaris,dermatitis,Alzheimer disease		4,2,1,4,2,2	4	Brain Tissue eQTL	-0.391200141041707		0.561069629813167						2				
MAPT	apomorphine	erectile dysfunction,Hallucinations,brain injury,Parkinson disease,alcohol dependence		4,2,2,4,2	4	Brain Tissue eQTL	-0.391200141041707		0.561069629813167						2				
MAPT	baicalein	influenza		2	2	Brain Tissue eQTL	-0.391200141041707		0.561069629813167						2				
MAPT	bithionol	acne,Helminthiasis		4,4	4	Brain Tissue eQTL	-0.391200141041707		0.561069629813167						2				
MAPT	carboplatin	ovarian carcinoma,ependymoma,breast carcinoma,cancer,non-small cell lung carcinoma,neoplasm,cervical carcinoma,central nervous system cancer,prostate adenocarcinoma,glioblastoma multiforme,prostate carcinoma,neoplasm of mature B-cells,head and neck squamous cell carcinoma,hepatocellular carcinoma,Hodgkins lymphoma,metastatic prostate cancer,myelodysplastic syndrome,acute myeloid leukemia,adenocarcinoma,bronchoalveolar adenocarcinoma,Burkitts lymphoma,carcinoma,cutaneous melanoma,diffuse large B-cell lymphoma,breast ductal carcinoma in situ,follicular thyroid carcinoma,germ cell tumor,insulinoma,leiomyosarcoma,leukemia,lymphoma,mesothelioma,neuroblastoma,oligoastrocytoma,osteosarcoma,papillary thyroid carcinoma,sarcoma,small cell lung carcinoma,squamous cell carcinoma,squamous cell lung carcinoma,melanoma,HIV infection,malignant pleural mesothelioma,multiple myeloma,cervical adenocarcinoma,anaplastic astrocytoma,anaplastic oligodendroglioma,metastatic melanoma,pancreatic carcinoma,esophageal carcinoma,medulloblastoma,anaplastic large cell lymphoma,large cell lung carcinoma,brain neoplasm,uterine neoplasm,urogenital neoplasm,breast neoplasm,ovarian neoplasm,endometrial neoplasm,nasopharyngeal neoplasm,testicular neoplasm,upper aerodigestive tract neoplasm,testicular carcinoma,primitive neuroectodermal tumor,triple-negative breast cancer,esophageal squamous cell carcinoma,non-Hodgkins lymphoma,head and neck malignant neoplasia,male breast carcinoma,verrucous carcinoma,Fallopian Tube Carcinoma,inflammatory breast carcinoma,peritoneal neoplasm,somatostatinoma,Genital neoplasm, female,gliosarcoma,Mantle cell lymphoma,Merkel cell skin cancer,endometrial carcinoma,brain stem neoplasm,colorectal carcinoma,intrahepatic cholangiocarcinoma,soft tissue sarcoma,Hereditary breast and ovarian cancer syndrome,endometrioid carcinoma,lung adenocarcinoma,carcinoid tumor,undifferentiated carcinoma,urothelial carcinoma,pleural effusion,Thymic Carcinoma,Thymoma,Uterine Carcinosarcoma,adrenal cortex carcinoma,oropharynx cancer,astrocytoma,ganglioneuroblastoma,chronic myeloproliferative disorder,hypopharyngeal carcinoma,peripheral neuropathy,pain,neuropathy,pancreatic endocrine carcinoma,ovarian serous cystadenocarcinoma,Central Nervous System Neoplasm,Hepatoblastoma,thrombotic disease,lymphoblastic lymphoma,gastric cancer,urinary bladder cancer,pericardial effusion,vaginal cancer,vulva cancer,brain cancer,anus cancer,head and neck carcinoma,peritoneum cancer,thyroid cancer,neuroendocrine carcinoma,fallopian tube cancer,laryngeal carcinoma,kidney cancer,liver cancer,uterine cancer,skin cancer,carcinosarcoma,cervical cancer,seminoma,appendix carcinoma,childhood ependymoma,malignant testicular germ cell tumor,childhood germ cell tumor,urethra cancer,salivary gland cancer,gallbladder cancer,breast cancer,esophageal cancer,ovarian cancer,prostate cancer,ureter cancer,lung cancer,classic Hodgkin lymphoma,endometrial cancer,anaplastic ependymoma,choroid plexus neoplasm,follicular lymphoma,kidney Wilms tumor,adult T-cell leukemia/lymphoma,fallopian tube neoplasm,lung neoplasm,malignant tumor of parathyroid gland,neoplasm of oropharynx,ovarian sex cord-stromal tumor,digestive system neuroendocrine neoplasm,oropharyngeal carcinoma,oral squamous cell carcinoma,renal cell carcinoma,mouth neoplasm,stomach neoplasm,anemia (phenotype),head and neck neoplasia,laryngeal squamous cell carcinoma,oropharynx squamous cell carcinoma,malignant glioma,skin disease,ovarian carcinoma,laryngeal neoplasm,salivary gland neoplasm,hypertension,cholangiocarcinoma,glioma,malignant peritoneal mesothelioma,small cell carcinoma,optic nerve glioblastoma,gallbladder carcinoma,urinary bladder carcinoma,type 1 diabetes mellitus,retinoblastoma,gastrointestinal stromal tumor,malignant epithelial tumor of ovary,gestational trophoblastic neoplasm,mixed neoplasm		4,3,3,4,3,4,3,2,2,3,2,2,3,3,3,2,2,2,1,2,2,3,3,3,2,1,3,1,2,2,3,3,3,2,2,3,3,3,3,3,3,1,3,1,3,3,2,3,3,3,3,1,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,1,1,2,1,2,3,2,3,3,3,2,3,3,2,3,3,1,2,2,3,1,3,3,3,2,1,3,3,3,2,2,3,3,2,2,3,3,1,1,2,3,1,3,3,3,2,3,3,3,3,3,3,2,3,3,1,3,3,3,3,2,2,3,3,4,3,2,3,3,3,3,3,2,2,3,3,3,1,3,3,2,3,2,1,3,3,3,3,2,2,2,1,4,3,2,1,3,2,3,2,2,2,3,3,3,2,4,3,2	4	Brain Tissue eQTL	-0.391200141041707		0.561069629813167						2				
MAPT	cholecalciferol	heart failure,hepatitis C virus infection,systemic lupus erythematosus,tibia fracture,chronic kidney disease,HIV infection,pneumonia,relapsing-remitting multiple sclerosis,vitamin D deficiency,abnormal glucose tolerance,Crohn's disease,colorectal adenoma,chronic lymphocytic leukemia,obesity,infection,Cognitive impairment,diabetes mellitus,osteoporosis,chronic obstructive pulmonary disease,AIDS,metabolic syndrome,prostate adenocarcinoma,irritable bowel syndrome,non-alcoholic fatty liver disease,allergic conjunctivitis,atopic eczema,pregnancy,postmenopausal osteoporosis,autism,aging,Hereditary breast and ovarian cancer syndrome,optic neuritis,melanoma,cardiovascular disease,neoplasm,bone fracture,HIV-1 infection,acute myeloid leukemia,Barrett's esophagus,glioblastoma multiforme,polycystic ovary syndrome,psoriasis,ulcerative colitis,juvenile idiopathic arthritis,hip fracture,male infertility,osteitis deformans,gestational diabetes,schizoaffective disorder,urticaria,Staphylococcus aureus infection,pulmonary tuberculosis,sarcopenia,prediabetes syndrome,colorectal carcinoma,Osteopenia,Disorder of lipid metabolism,X-linked adrenoleukodystrophy,anemia (phenotype),Iron deficiency anemia,cancer,colorectal adenocarcinoma,epilepsy,burn,respiratory failure,Bronchiolitis,breast ductal carcinoma in situ,actinic keratosis,common cold,influenza,malnutrition,rectum cancer,Helicobacter pylori infectious disease,hypogonadism,papilloma,gingivitis,skin cancer,in situ carcinoma,breast cancer,ovarian cancer,prostate cancer,malignant colon neoplasm,hematopoietic and lymphoid cell neoplasm,severe acute respiratory syndrome,depressive disorder,COVID-19,urinary tract infection,hyperparathyroidism,metastatic prostate cancer,inflammatory bowel disease,Nasal congestion,inborn errors of immunity,asthma,schizophrenia,type 1 diabetes mellitus,type 2 diabetes mellitus,Parkinson disease,allergic disease,multiple sclerosis,sickle cell anemia,tuberculosis,neurofibromatosis type 1,hyperlipidemia		3,3,3,1,3,3,1,3,3,2,3,3,3,3,3,3,2,4,2,2,2,3,1,3,2,2,3,3,2,2,2,2,3,3,2,3,3,2,0.5,1,3,2,3,3,3,2,3,3,2,3,2,3,1,2,3,3,3,1,4,4,2,3,3,1,2,2,1,2,2,3,2,2,3,3,1,0.5,1,1,3,2,2,2,2,3,2,3,2,3,3,3,0.5,1,3,3,3,3,2,2,2,1,3,2,1	4	Brain Tissue eQTL	-0.391200141041707		0.561069629813167						2		ChEMBL	Y	
MAPT	dantrolene	Fever,injury,ventricular tachycardia,multiple sclerosis		2,2,2,1	4	Brain Tissue eQTL	-0.391200141041707		0.561069629813167						2				
MAPT	daunorubicin	neoplasm,acute myeloid leukemia,leukemia,acute lymphoblastic leukemia,myelodysplastic syndrome,chronic myelogenous leukemia,refractory anemia,lymphoid leukemia,non-Hodgkins lymphoma,B-cell acute lymphoblastic leukemia,chronic kidney disease,essential thrombocythemia,Kaposi's sarcoma,polycythemia vera,lymphoblastic lymphoma,myeloid leukemia,hematopoietic and lymphoid cell neoplasm,myelofibrosis,chronic hepatitis B virus infection,childhood acute lymphoblastic leukemia		4,4,3,3,2,1,2,4,3,1,3,1,3,1,3,2,1,1,3,3	4	Brain Tissue eQTL	-0.391200141041707		0.561069629813167						2				
MAPT	dexketoprofen	rheumatic disease,Myalgia,Arthralgia,pain,Low back pain		4,4,4,3,3	4	Brain Tissue eQTL	-0.391200141041707		0.561069629813167						2				
MAPT	dihydroergotamine	migraine disorder,migraine with aura,migraine without aura		4,3,3	4	Brain Tissue eQTL	-0.391200141041707		0.561069629813167						2				
MAPT	doconexent	cancer,cardiovascular disease,epilepsy,rheumatoid arthritis,obesity,liver disease,systemic lupus erythematosus,pregnancy,kidney disease,non-alcoholic fatty liver disease,heart failure,chronic kidney disease,premature birth,colorectal adenoma,retinopathy of prematurity,social anxiety disorder,aging,Hepatic steatosis,Cognitive impairment,inflammation,heart disease,attention deficit hyperactivity disorder,necrotizing enterocolitis,cardiac arrhythmia,lobular breast carcinoma,intestinal disease,macular degeneration,Sepsis,breast ductal carcinoma in situ,amblyopia,cholestasis,major depressive disorder,breast cancer,coronary artery disease,concussion,depressive disorder,Paget disease,diabetic neuropathy,Alzheimer disease,asthma,type 1 diabetes mellitus,Parkinson disease,multiple sclerosis,cystic fibrosis,sickle cell anemia,retinitis pigmentosa,COVID-19		2,3,2,3,3,2,2,3,0.5,2,3,2,3,2,2,2,1,2,0.5,2,1,3,1,2,2,3,1,2,2,1,3,3,2,3,2,3,2,0.5,3,1,2,1,2,2,2,2,1	3	Brain Tissue eQTL	-0.391200141041707		0.561069629813167						2		ChEMBL	Y	
